order_item_id,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value
1,35.89,18.23,1,1,5,54.12
1,49.0,13.41,1,2,1,62.41
1,16.9,7.78,1,3,1,24.68
1,59.9,16.86,1,2,1,76.76
1,19.99,7.78,1,1,1,27.77
1,89.0,17.87,1,1,2,106.87
1,24.89,22.06,1,2,1,46.95
1,44.9,8.64,1,1,2,53.54
1,89.0,17.06,1,1,3,212.12
2,89.0,17.06,1,1,3,212.12
1,60.0,25.24,1,4,1,123.74
2,36.23,2.27,1,4,1,123.74
1,73.0,15.26,1,1,1,88.26
1,109.9,12.72,1,1,8,122.62
1,18.9,14.1,1,1,3,33.0
1,17.9,16.79,1,1,1,34.69
1,75.0,14.62,1,1,1,89.62
1,219.9,27.84,1,1,8,247.74
1,34.0,13.54,1,2,1,47.54
1,114.94,34.16,1,1,3,149.1
1,13.65,18.23,1,1,1,31.88
1,52.0,15.21,1,1,3,67.21
1,147.2,18.91,1,1,2,166.11
1,75.0,16.23,1,1,9,91.23
1,48.9,12.69,1,1,2,61.59
1,151.99,17.77,1,1,10,169.76
1,69.9,14.88,1,2,1,84.78
1,28.9,16.11,1,2,1,45.01
1,149.9,23.63,1,2,1,173.53
1,79.9,9.07,1,1,1,88.97
1,92.65,12.99,1,1,2,211.28
2,92.65,12.99,1,1,2,211.28
1,150.0,20.02,1,2,1,170.02
1,119.99,21.29,1,2,1,141.28
1,33.6,15.1,1,1,1,48.7
1,39.9,17.6,1,3,1,115.0
2,39.9,17.6,1,3,1,115.0
1,169.99,16.63,1,1,9,186.62
1,16.0,7.87,1,1,1,23.87
1,118.9,12.04,1,1,4,130.94
1,51.4,14.59,1,1,6,65.99
1,184.99,16.05,1,1,6,201.04
1,76.1,20.02,1,1,6,96.12
1,98.0,12.69,1,1,5,110.69
1,49.9,11.85,1,1,4,123.5
2,49.9,11.85,1,1,4,123.5
1,55.0,12.83,1,1,2,67.83
1,19.0,14.1,1,1,3,35.02
1,24.98,12.84,1,1,3,37.82
1,48.99,15.1,1,2,1,64.09
1,19.9,12.48,1,1,1,64.76
2,19.9,12.48,1,1,1,64.76
1,138.0,25.78,1,1,5,163.78
1,27.3,11.85,1,1,1,39.15
1,45.9,15.1,1,2,1,61.0
1,99.9,16.46,1,1,1,116.36
1,46.3,18.63,1,1,1,64.93
1,135.9,16.02,1,1,2,151.92
1,55.0,8.64,1,1,1,63.64
1,32.9,10.96,1,2,1,43.86
1,114.6,18.52,1,1,2,133.12
1,47.9,19.32,1,1,3,67.22
1,78.0,18.65,1,1,9,96.65
1,59.9,14.59,1,1,2,74.49
1,99.0,15.79,1,2,1,114.79
1,59.9,8.29,1,1,3,68.19
1,41.95,14.43,1,1,1,56.38
1,199.9,20.59,1,1,8,220.49
1,79.8,7.82,1,1,1,87.62
1,69.9,17.74,1,1,6,87.64
1,29.9,15.1,1,2,1,45.0
1,48.65,17.6,1,1,1,66.25
1,39.9,11.73,1,1,3,51.63
1,113.89,23.38,1,1,8,137.27
1,195.0,23.91,1,1,3,218.91
1,49.95,16.11,1,1,2,66.06
1,29.9,15.1,1,1,1,45.0
1,72.9,35.83,1,1,2,108.73
1,38.5,19.88,1,1,1,58.38
1,106.0,13.18,1,2,1,119.18
1,105.0,23.89,1,2,1,128.89
1,24.99,17.98,1,1,2,42.97
1,39.9,8.72,1,1,1,48.62
1,49.0,17.64,1,1,2,133.28
2,49.0,17.64,1,1,2,133.28
1,39.99,18.38,1,1,2,58.37
1,28.9,13.37,1,1,1,42.27
1,56.99,17.68,1,1,5,74.67
1,59.9,11.92,1,1,1,71.82
1,12.67,7.78,1,1,2,20.45
1,18.9,7.39,1,1,2,26.29
1,27.9,19.39,1,1,1,47.29
1,98.8,17.94,1,1,5,116.74
1,29.99,21.82,1,1,1,51.81
1,72.6,17.76,1,1,4,90.36
1,139.94,17.71,1,1,1,157.65
1,199.0,14.3,1,1,5,213.3
1,125.0,18.98,1,1,2,143.98
1,32.0,8.88,1,1,1,40.88
1,149.0,14.79,1,1,3,163.79
1,59.99,16.39,1,1,3,76.38
1,13.3,8.11,1,1,1,21.41
1,84.9,27.44,1,2,1,112.34
1,83.9,28.99,1,2,1,112.89
1,109.0,8.35,1,1,4,352.05
2,109.0,8.35,1,1,4,352.05
3,109.0,8.35,1,1,4,352.05
1,25.0,14.1,1,2,1,39.1
1,38.4,19.84,1,1,1,116.48
2,38.4,19.84,1,1,1,116.48
1,109.9,8.93,1,1,3,118.83
1,129.96,29.1,1,1,1,159.06
1,59.9,17.63,1,1,1,77.53
1,76.9,14.63,2,3,1,2.46
1,76.9,14.63,1,3,1,89.07
1,99.9,17.95,1,1,3,117.85
1,133.0,22.99,1,1,3,311.98
2,133.0,22.99,1,1,3,311.98
1,34.9,15.11,1,1,1,0.01
1,34.9,15.11,2,3,1,50.0
1,249.99,10.74,1,2,1,521.46
2,249.99,10.74,1,2,1,521.46
1,179.49,9.45,1,1,10,188.94
1,51.5,14.53,1,1,1,66.03
1,84.99,12.09,1,1,2,97.08
1,38.4,12.69,1,1,3,153.27
2,38.4,12.69,1,1,3,153.27
3,38.4,12.69,1,1,3,153.27
1,49.95,11.85,1,1,6,61.8
1,24.99,15.1,1,1,4,40.09
1,31.9,16.79,1,2,1,48.69
1,32.0,17.63,1,1,1,49.63
1,70.0,27.26,1,1,1,97.26
1,59.99,8.88,1,1,1,68.87
1,22.9,14.1,1,1,3,37.0
1,49.9,11.62,1,1,1,61.52
1,45.97,13.9,1,2,1,59.87
1,40.75,22.23,1,1,3,62.98
1,99.9,12.19,1,1,6,112.09
1,99.9,13.82,1,1,3,113.72
1,92.0,13.66,1,4,1,105.66
1,45.0,7.39,1,1,1,52.39
1,99.0,13.71,1,1,4,112.71
1,57.2,12.84,1,1,1,70.04
1,89.99,16.39,1,1,8,106.38
1,29.9,13.71,1,2,1,43.61
1,24.9,18.27,1,1,4,43.17
1,76.49,9.53,1,1,3,86.02
1,103.9,14.33,1,1,10,118.23
1,149.99,21.09,1,2,1,171.08
1,32.99,21.15,1,1,2,54.14
1,119.0,27.13,1,1,2,146.13
1,35.9,11.85,1,1,1,47.75
1,89.0,17.53,1,2,1,106.53
1,146.99,16.66,1,1,1,163.65
1,50.0,19.59,1,2,1,69.59
1,59.0,25.69,1,2,1,84.69
1,109.99,23.25,1,2,1,318.36
2,38.9,16.56,1,2,1,318.36
3,109.9,19.76,1,2,1,318.36
1,59.0,16.17,1,2,1,75.17
1,69.0,13.84,1,2,1,82.84
1,89.99,22.1,1,2,1,112.09
1,79.0,32.49,1,1,10,213.74
2,99.0,3.25,1,1,10,213.74
1,149.9,21.54,1,1,10,171.44
1,139.9,22.85,1,1,2,162.75
1,12.25,7.39,1,1,1,19.64
1,46.9,7.39,1,1,1,54.29
1,99.0,14.05,1,1,1,113.05
1,48.9,7.94,1,2,1,56.84
1,69.49,16.25,1,1,3,85.74
1,129.0,34.98,1,1,8,163.98
1,84.0,17.03,1,1,3,101.03
1,169.99,19.07,1,1,1,189.06
1,119.9,15.59,1,1,3,135.49
1,73.9,11.62,1,1,1,85.52
1,17.9,17.06,1,1,6,69.92
2,17.9,17.06,1,1,6,69.92
3,119.9,13.13,1,1,8,939.72
4,119.9,12.33,1,1,8,939.72
1,110.0,20.01,1,1,5,130.01
1,27.9,18.3,1,1,3,46.2
1,45.9,15.11,1,1,3,61.01
1,149.9,23.98,1,1,2,173.88
1,177.65,25.37,1,1,4,203.02
1,27.99,7.46,1,1,1,35.45
1,79.98,34.04,1,1,1,114.02
1,29.99,14.1,1,4,1,88.18
2,29.99,14.1,1,4,1,88.18
1,59.99,16.18,1,1,1,76.17
1,56.99,16.16,1,2,1,146.3
2,56.99,16.16,1,2,1,146.3
1,89.0,8.21,1,1,4,97.21
1,49.0,7.78,1,1,2,56.78
1,36.2,18.35,1,1,1,54.55
1,89.99,17.07,1,2,1,107.06
1,146.0,12.52,1,1,2,158.52
1,78.0,7.81,1,1,4,85.81
1,49.9,19.59,1,1,2,138.98
2,49.9,19.59,1,1,2,138.98
1,90.0,9.44,1,1,2,198.88
2,90.0,9.44,1,1,2,198.88
1,25.9,11.85,1,1,1,37.75
1,54.89,15.13,1,1,1,70.02
1,35.0,26.43,1,1,3,61.43
1,124.9,27.6,1,1,4,152.5
1,54.9,14.13,1,1,4,69.03
1,89.0,12.96,1,2,1,101.96
1,79.9,19.53,1,1,5,99.43
1,27.93,14.1,1,2,1,42.03
1,19.9,20.8,1,1,2,81.4
2,19.9,20.8,1,1,2,81.4
1,160.0,12.14,1,2,1,172.14
1,89.9,13.65,1,1,10,103.55
1,45.49,9.94,1,2,1,55.43
1,105.0,18.54,1,1,2,123.54
1,19.9,15.1,1,1,1,35.0
1,34.99,24.84,1,1,1,59.83
1,30.5,7.78,1,1,1,38.28
1,59.9,15.63,1,1,1,75.53
1,28.0,15.11,1,2,1,43.11
1,79.0,17.8,1,1,1,96.8
1,169.0,29.46,1,1,1,198.46
1,99.0,33.17,1,2,1,132.17
1,52.99,15.12,1,1,3,68.11
1,31.9,16.79,1,2,1,48.69
1,39.99,16.95,1,1,4,56.94
1,16.99,15.11,1,1,1,32.1
1,134.9,27.89,1,1,8,162.79
1,12.77,7.78,1,2,1,20.55
1,180.0,22.34,1,1,2,202.34
1,45.9,31.95,1,1,4,77.85
1,79.0,13.57,1,1,3,92.57
1,46.4,16.11,1,1,1,62.51
1,74.9,16.96,1,1,1,91.86
1,169.0,16.89,1,1,9,185.89
1,79.9,17.76,1,1,3,222.61
2,99.9,25.05,1,1,3,222.61
1,18.99,15.65,1,2,1,34.64
1,119.9,15.57,1,1,3,135.47
1,35.99,19.59,1,1,1,55.58
1,184.9,16.4,1,1,8,201.3
1,38.99,8.72,1,2,1,47.71
1,173.9,16.85,1,2,1,190.75
1,41.9,16.79,1,1,1,58.69
1,25.9,16.79,1,1,1,42.69
1,109.9,15.52,1,1,1,125.42
1,18.9,7.78,1,1,1,4.55
1,18.9,7.78,2,3,1,22.13
1,149.0,23.84,1,1,3,172.84
1,257.13,14.14,1,1,3,271.27
1,139.99,14.37,1,2,1,154.36
1,104.9,12.07,1,1,5,116.97
1,49.9,17.63,1,1,3,67.53
1,49.8,16.79,1,1,3,66.59
1,59.0,11.91,1,1,2,70.91
1,49.9,15.1,1,1,4,65.0
1,59.9,18.3,1,1,5,78.2
1,53.9,14.47,1,1,1,68.37
1,104.9,34.27,1,1,4,139.17
1,154.91,16.18,1,2,1,171.09
1,60.5,11.86,1,1,2,144.72
2,60.5,11.86,1,1,2,144.72
1,129.0,13.92,1,1,1,142.92
1,124.9,17.12,1,1,2,142.02
1,119.9,18.41,1,1,6,138.31
1,35.9,16.11,1,2,1,52.01
1,67.9,24.09,1,1,1,91.99
1,58.0,31.12,1,1,6,163.45
2,65.0,9.33,1,1,6,163.45
1,39.99,11.85,1,1,1,3.81
1,39.99,11.85,2,3,1,48.03
1,89.0,15.37,1,2,1,104.37
1,99.9,23.57,1,1,4,123.47
1,29.99,7.78,1,1,1,37.77
1,59.9,16.18,1,2,1,76.08
1,58.9,22.73,1,1,5,81.63
1,84.9,17.84,1,1,3,102.74
1,199.0,8.65,1,2,1,207.65
1,70.9,15.25,1,2,1,86.15
1,64.5,19.64,1,1,1,84.14
1,39.9,17.63,1,1,6,62.94
1,99.99,15.01,1,1,10,115.0
1,57.9,16.17,1,1,5,74.07
1,49.99,11.73,1,4,1,61.72
1,118.13,17.02,1,1,1,135.15
1,20.99,15.1,1,2,1,36.09
1,89.9,15.38,1,1,3,105.28
1,15.99,7.39,1,1,2,23.38
1,12.88,7.87,1,1,1,20.75
1,74.9,25.04,1,2,1,99.94
1,12.97,14.1,1,1,2,27.07
1,48.9,17.6,1,1,6,66.5
1,104.9,16.98,1,1,10,121.88
1,71.3,11.15,1,2,1,82.45
1,69.5,18.59,1,3,1,50.0
1,69.5,18.59,2,3,1,38.09
1,235.0,22.1,1,1,12,257.1
1,99.99,11.9,1,1,3,111.89
1,13.65,11.85,1,1,1,25.5
1,125.0,16.5,1,1,3,141.5
1,25.99,15.1,1,1,4,41.09
1,99.87,17.14,1,2,1,117.01
1,110.32,15.87,1,1,4,252.38
2,110.32,15.87,1,1,4,252.38
1,29.9,18.31,1,1,1,48.21
1,99.99,11.72,1,1,2,111.71
1,176.99,21.73,1,2,1,198.72
1,69.9,17.74,1,1,1,87.64
1,34.99,15.23,1,1,1,50.22
1,69.9,16.25,1,1,2,86.15
1,29.9,8.27,1,1,1,76.34
2,29.9,8.27,1,1,1,76.34
1,30.49,18.23,1,2,1,97.44
2,30.49,18.23,1,2,1,97.44
1,119.99,12.04,1,1,3,132.03
1,125.0,26.95,1,2,1,759.75
2,125.0,26.95,1,2,1,759.75
3,125.0,26.95,1,2,1,759.75
4,125.0,26.95,1,2,1,759.75
5,125.0,26.95,1,2,1,759.75
1,119.5,25.04,1,1,4,144.54
1,89.99,22.5,1,1,1,112.49
1,205.0,26.27,1,1,10,231.27
1,25.0,15.28,1,1,2,40.28
1,129.9,27.23,1,1,10,157.13
1,47.65,7.39,1,1,2,55.04
1,42.99,15.23,1,1,1,58.22
1,35.9,15.11,1,1,1,51.01
1,9.0,16.79,1,2,1,25.79
1,66.3,8.29,1,1,1,74.59
1,67.9,11.98,1,1,1,79.88
1,68.9,11.5,1,1,2,80.4
1,55.5,12.73,1,1,2,68.23
1,87.28,6.53,1,1,6,93.81
1,29.9,14.1,1,1,4,44.0
1,158.0,16.21,1,1,3,174.21
1,174.9,35.74,1,1,4,210.64
1,52.39,19.56,1,1,5,71.95
1,139.9,8.23,1,1,4,148.13
1,29.9,7.71,1,1,1,37.61
1,29.0,14.1,1,1,3,43.1
1,19.99,20.78,1,1,1,63.42
2,19.74,2.91,1,1,1,63.42
1,59.9,17.67,1,1,2,77.57
1,105.0,21.57,1,1,10,126.57
1,49.99,11.73,1,2,1,61.72
1,99.9,16.95,1,1,1,116.85
1,89.99,14.38,1,1,1,104.37
1,178.0,13.91,1,1,1,191.91
1,35.0,13.08,1,2,1,48.08
1,53.9,13.4,1,1,2,67.3
1,108.0,13.1,1,2,1,121.1
1,13.99,22.85,1,1,1,36.84
1,75.0,13.08,1,1,4,176.16
2,75.0,13.08,1,1,4,176.16
1,97.0,17.93,1,1,2,114.93
1,120.0,16.6,1,2,1,136.6
1,30.9,8.72,1,1,3,39.62
1,126.79,33.75,1,1,3,160.54
1,54.0,23.18,1,1,1,77.18
1,59.9,25.7,1,1,1,85.6
1,21.99,26.84,1,2,1,126.53
2,75.9,1.8,1,2,1,126.53
1,195.9,8.63,1,1,8,204.53
1,29.99,14.1,1,2,1,44.09
1,49.9,9.34,1,1,1,59.24
1,45.99,11.86,1,1,1,57.85
1,32.9,17.6,1,1,2,50.5
1,189.89,17.09,1,2,1,413.96
2,189.89,17.09,1,2,1,413.96
1,18.9,15.1,1,1,3,34.0
1,9.0,7.78,1,1,1,16.78
1,79.0,13.57,1,2,1,92.57
1,194.99,23.29,1,1,6,218.28
1,25.99,18.25,1,1,3,81.49
2,19.0,18.25,1,1,3,81.49
1,126.0,18.76,1,1,6,144.76
1,135.0,15.83,1,1,2,150.83
1,135.9,23.67,1,1,3,159.57
1,27.99,7.46,1,2,1,35.45
1,49.0,15.23,1,1,2,64.23
1,44.0,9.99,1,1,4,93.28
2,29.3,9.99,1,1,4,93.28
1,42.95,11.85,1,1,1,54.8
1,36.85,11.74,1,2,1,48.59
1,150.0,9.67,1,1,1,221.16
2,40.0,21.49,1,1,1,221.16
1,49.0,13.0,1,1,3,62.0
1,99.99,23.69,1,1,6,123.68
1,39.0,16.11,1,1,2,55.11
1,31.0,7.39,1,1,1,38.39
1,38.4,9.34,1,1,3,95.48
2,38.4,9.34,1,1,3,95.48
1,34.9,16.79,1,1,1,51.69
1,130.0,15.79,1,1,3,145.79
1,39.9,14.08,1,1,1,53.98
1,180.0,10.01,1,1,1,190.01
1,14.0,7.39,1,1,1,21.39
1,107.99,12.26,1,1,10,120.25
1,249.99,18.32,1,1,10,268.31
1,218.36,13.03,1,1,2,231.39
1,58.99,13.49,1,2,1,72.48
1,48.3,21.15,1,1,1,19.95
1,48.3,21.15,2,3,1,49.5
1,69.0,18.58,1,4,1,87.58
1,126.0,13.9,1,1,4,139.9
1,109.99,27.21,1,1,6,137.2
1,56.99,11.9,1,1,4,68.89
1,39.99,12.79,1,1,8,263.9
2,39.99,12.79,1,1,8,263.9
3,39.99,12.79,1,1,8,263.9
4,39.99,12.79,1,1,8,263.9
5,39.99,12.79,1,1,8,263.9
1,59.9,17.67,1,1,9,155.14
2,59.9,17.67,1,1,9,155.14
1,149.99,23.93,1,1,3,347.84
2,149.99,23.93,1,1,3,347.84
1,129.99,14.51,1,1,3,144.5
1,196.99,35.54,1,1,1,232.53
1,24.99,18.23,1,1,3,43.22
1,69.99,31.87,1,1,8,162.33
2,49.95,10.52,1,1,8,162.33
1,116.9,13.16,1,1,8,130.06
1,19.0,8.88,1,2,1,55.76
2,19.0,8.88,1,2,1,55.76
1,89.9,23.56,1,1,10,113.46
1,59.9,7.78,1,1,1,67.68
1,84.9,17.84,1,2,1,102.74
1,23.99,15.65,1,1,1,39.64
1,129.99,13.49,1,1,2,143.48
1,54.9,15.13,1,2,1,70.03
1,149.9,23.37,1,1,4,173.27
1,24.0,8.88,1,2,1,32.88
1,85.0,20.08,2,3,1,75.97
1,85.0,20.08,1,1,2,29.11
1,139.0,14.31,1,1,3,153.31
1,89.9,9.36,1,1,8,99.26
1,29.9,15.31,1,1,1,45.21
1,29.9,7.47,1,1,1,37.37
1,119.0,21.32,1,2,1,280.64
2,119.0,21.32,1,2,1,280.64
1,74.99,19.72,1,1,1,94.71
1,49.0,7.39,1,2,1,56.39
1,69.0,11.73,1,2,1,80.73
1,117.3,22.29,1,1,1,139.59
1,27.18,15.11,1,1,1,42.29
1,213.0,18.74,1,1,4,231.74
1,128.25,15.21,1,1,7,143.46
1,109.9,15.88,1,2,1,125.78
1,97.65,8.42,1,1,5,106.07
1,119.0,29.19,1,1,1,148.19
1,26.9,7.78,1,1,1,34.68
1,50.0,18.45,1,1,3,68.45
1,79.9,15.44,1,2,1,95.34
1,53.95,15.59,1,1,3,69.54
1,89.0,9.93,1,1,1,98.93
1,57.49,16.16,1,1,1,73.65
1,44.9,12.79,1,1,2,57.69
1,37.9,16.11,1,1,1,54.01
1,58.9,15.16,1,1,7,74.06
1,39.9,19.04,1,1,1,58.94
1,61.5,13.58,1,2,1,75.08
1,80.0,9.57,1,2,1,152.47
2,50.0,12.9,1,2,1,152.47
1,58.2,15.16,1,1,2,73.36
1,41.9,7.39,1,3,1,49.29
1,53.9,10.13,1,1,6,64.03
1,69.9,13.51,1,1,8,83.41
1,89.9,15.39,1,1,2,105.29
1,44.9,20.8,1,2,1,65.7
1,139.0,20.21,1,1,3,159.21
1,64.99,11.95,1,1,7,76.94
1,45.0,15.42,1,2,1,60.42
1,159.99,10.13,1,2,1,170.12
1,24.9,18.23,1,1,2,129.39
2,24.9,18.23,1,1,2,129.39
3,24.9,18.23,1,1,2,129.39
1,153.0,21.56,1,1,1,174.56
1,57.9,14.61,1,1,1,72.51
1,35.0,7.78,1,4,1,42.78
1,40.0,19.47,1,1,5,59.47
1,13.65,15.1,1,1,1,28.75
1,59.99,16.67,1,1,2,76.66
1,89.99,9.44,1,1,8,99.43
1,38.9,14.1,1,1,1,53.0
1,144.0,14.74,1,1,7,158.74
1,7.9,7.87,1,1,1,15.77
1,39.99,14.1,1,1,5,54.09
1,109.9,18.82,1,1,6,128.72
1,56.99,8.72,1,1,3,65.71
1,99.9,12.4,1,1,5,112.3
1,56.99,24.89,1,1,6,81.88
1,71.0,19.99,1,1,1,90.99
1,73.99,24.52,1,3,1,98.51
1,41.3,8.27,1,1,1,49.57
1,17.99,7.39,1,1,1,25.38
1,144.99,17.26,1,1,4,162.25
1,49.91,20.99,1,2,1,70.9
1,98.9,18.79,1,1,6,117.69
1,37.9,15.1,1,1,2,53.0
1,69.9,18.42,1,1,1,88.32
1,87.0,27.67,1,2,1,114.67
1,129.9,12.41,1,2,1,142.31
1,199.0,18.64,1,1,1,217.64
1,189.9,19.43,1,1,3,209.33
1,59.0,7.71,1,1,1,66.71
1,230.0,18.52,1,1,4,248.52
1,98.0,16.13,1,1,1,114.13
1,48.98,23.1,1,1,1,72.08
1,27.3,15.1,1,1,1,42.4
1,38.9,13.71,1,1,10,157.83
2,38.9,13.71,1,1,10,157.83
3,38.9,13.71,1,1,10,157.83
1,49.0,13.0,1,1,2,62.0
1,49.0,15.23,1,1,2,64.23
1,39.9,11.74,1,1,1,51.64
1,34.99,15.1,1,1,1,50.09
1,129.78,12.11,1,2,1,141.89
1,196.8,13.68,1,1,7,210.48
1,144.9,21.65,1,1,8,166.55
1,50.0,15.1,1,2,1,65.1
1,39.9,13.37,1,1,3,53.27
1,199.1,17.15,1,2,1,216.25
1,45.9,12.79,1,2,1,58.69
1,159.99,31.18,1,2,1,368.87
2,149.99,27.71,1,2,1,368.87
1,79.99,26.88,1,1,15,213.74
2,79.99,26.88,1,1,15,213.74
1,119.9,13.31,1,1,2,133.21
1,52.64,15.12,1,1,6,67.76
1,150.0,8.3,1,1,3,158.3
1,139.0,9.33,1,1,6,148.33
1,260.0,35.18,1,1,4,295.18
1,55.0,16.15,1,1,6,71.15
1,129.9,24.06,1,1,3,153.96
1,102.5,23.52,1,2,1,126.02
1,98.0,13.03,1,1,5,111.03
1,18.5,18.23,1,1,1,36.73
1,122.99,9.06,1,1,1,132.05
1,49.9,13.01,1,2,1,62.91
1,67.9,11.73,1,1,1,49.63
1,67.9,11.73,2,3,1,30.0
1,35.0,24.35,1,1,5,59.35
1,117.0,21.26,1,1,2,138.26
1,79.0,23.13,1,1,1,102.13
1,55.0,34.19,1,1,5,89.19
1,131.99,11.66,1,1,1,143.65
1,159.0,27.43,1,2,1,186.43
1,59.9,16.18,1,1,6,76.08
1,49.0,10.96,1,1,3,30.82
1,49.0,10.96,2,1,3,38.44
1,139.9,25.63,1,1,10,165.53
1,27.3,8.11,1,1,1,35.41
1,49.0,14.1,1,1,1,63.1
1,259.9,20.73,1,1,5,280.63
1,89.8,14.21,1,1,4,208.2
2,89.99,14.2,1,1,4,208.2
1,129.9,15.67,1,1,1,145.57
1,170.0,25.54,1,1,7,391.08
2,170.0,25.54,1,1,7,391.08
1,42.97,14.61,1,2,1,57.58
1,184.9,21.78,1,2,1,206.68
1,89.0,12.75,1,1,1,101.75
1,102.9,22.43,1,1,4,125.33
1,23.8,7.78,1,1,3,63.16
2,23.8,7.78,1,1,3,63.16
1,44.99,8.49,1,1,10,111.96
2,49.99,8.49,1,1,10,111.96
1,60.08,17.67,1,1,5,83.17
1,44.99,7.39,1,1,1,104.76
2,44.99,7.39,1,1,1,104.76
1,99.99,20.0,1,1,2,119.99
1,69.99,15.93,1,1,4,85.92
1,45.0,22.06,1,1,1,67.06
1,69.9,12.62,1,1,2,165.04
2,69.9,12.62,1,1,2,165.04
1,35.0,8.27,1,2,1,43.27
1,109.0,18.01,1,1,2,127.01
1,58.99,11.73,1,1,2,70.72
1,49.9,16.95,1,2,1,66.85
1,29.0,7.78,1,1,2,130.34
2,29.0,7.78,1,1,2,130.34
3,49.0,7.78,1,1,2,130.34
1,10.5,15.1,1,2,1,54.0
2,13.3,15.1,1,2,1,54.0
1,49.91,20.99,1,1,1,70.9
1,119.9,17.55,1,1,2,137.45
1,69.9,12.83,1,1,3,82.73
1,86.99,17.04,1,1,8,185.05
2,63.99,17.03,1,1,8,185.05
1,52.99,11.76,1,1,1,64.75
1,37.5,16.32,1,1,1,53.82
1,29.98,7.78,1,1,3,37.76
1,29.0,15.79,1,1,4,89.58
2,29.0,15.79,1,1,4,89.58
1,89.99,16.39,1,1,10,106.38
1,62.34,15.19,1,1,5,77.53
1,89.0,15.37,1,1,10,104.37
1,139.99,17.37,1,1,3,157.36
1,69.5,18.59,1,1,2,88.09
1,89.99,13.65,1,1,1,103.64
1,56.99,15.15,1,1,1,72.14
1,139.99,15.74,1,1,5,155.73
1,12.95,7.39,1,2,1,20.34
1,179.99,23.58,2,3,1,149.9
1,179.99,23.58,1,1,1,53.67
1,39.99,18.23,1,1,5,58.22
1,45.91,17.6,1,2,1,63.51
1,69.9,19.19,1,1,2,89.09
1,99.89,8.28,1,2,1,108.17
1,19.9,24.84,1,1,1,7.91
1,19.9,24.84,2,3,1,36.83
1,63.99,8.29,1,1,7,72.28
1,79.9,13.9,1,2,1,93.8
1,39.9,11.15,1,2,1,51.05
1,24.99,7.78,1,2,1,32.77
1,99.0,15.57,1,1,1,114.57
1,18.99,14.52,1,1,1,67.02
2,18.99,14.52,1,1,1,67.02
1,49.9,15.1,1,1,3,65.0
1,168.8,15.93,1,1,10,184.73
1,36.9,19.32,1,1,5,56.22
1,14.99,14.1,1,1,1,29.09
1,85.71,11.69,1,1,4,97.4
1,84.89,7.94,1,1,2,92.83
1,159.0,26.61,1,1,3,185.61
1,70.0,16.74,1,1,2,86.74
1,99.0,23.01,1,1,4,122.01
1,174.9,18.47,1,1,5,193.37
1,89.9,15.38,1,2,1,105.28
1,48.9,18.63,1,1,1,67.53
1,49.99,9.34,1,2,1,59.33
1,200.0,20.37,1,1,4,220.37
1,53.8,22.31,1,2,1,76.11
1,29.6,7.78,1,2,1,37.38
1,138.0,21.46,1,1,5,159.46
1,55.0,14.14,1,1,3,69.14
1,79.9,26.86,1,1,4,106.76
1,69.9,15.24,1,1,1,85.14
1,32.0,14.1,1,1,1,46.1
1,179.0,15.0,1,1,8,194.0
1,177.0,27.78,1,1,1,1023.9
2,177.0,27.78,1,1,1,1023.9
3,177.0,27.78,1,1,1,1023.9
4,177.0,27.78,1,1,1,1023.9
5,177.0,27.78,1,1,1,1023.9
1,177.99,18.82,1,1,2,196.81
1,19.95,11.85,1,1,2,31.8
1,58.99,17.66,1,1,4,76.65
1,90.0,17.76,1,1,2,107.76
1,22.9,11.85,1,1,1,34.75
1,56.99,9.94,1,1,1,66.93
1,98.9,16.45,1,1,3,115.35
1,59.9,13.0,2,1,1,36.6
1,59.9,13.0,1,1,1,36.3
1,24.99,17.06,1,1,2,42.05
1,96.49,15.56,1,1,5,112.05
1,98.0,13.03,1,1,5,111.03
1,29.9,9.34,1,1,1,39.24
1,229.9,16.49,1,1,2,246.39
1,199.9,21.89,1,2,1,221.79
1,174.0,14.97,1,2,1,188.97
1,110.32,8.03,1,1,1,118.35
1,49.9,11.85,1,2,1,61.75
1,119.9,12.04,1,1,5,131.94
1,108.9,21.25,1,1,1,130.15
1,89.15,21.04,1,1,4,110.19
1,36.9,12.92,1,4,1,99.64
2,36.9,12.92,1,4,1,99.64
1,69.0,7.39,1,2,1,76.39
1,75.9,19.5,1,1,3,95.4
1,70.0,7.78,1,1,7,77.78
1,74.9,16.96,1,2,1,91.86
1,28.99,15.1,1,2,1,44.09
1,55.0,15.49,1,2,1,70.49
1,107.9,23.34,1,1,4,131.24
1,79.9,18.44,1,1,3,98.34
1,17.0,7.39,1,2,1,24.39
1,99.0,33.08,1,1,2,132.08
1,18.95,24.35,1,1,4,43.3
1,159.9,9.47,1,1,2,169.37
1,227.9,13.1,1,1,2,241.0
1,189.0,8.51,1,2,1,197.51
1,17.9,15.23,1,3,1,33.13
1,39.9,11.85,1,1,5,51.75
1,19.99,7.4,1,1,2,27.39
1,122.99,22.57,1,1,2,145.56
1,30.0,8.29,1,2,1,38.29
1,119.9,15.59,1,1,1,35.49
1,119.9,15.59,2,3,1,100.0
1,109.9,8.53,1,1,1,118.43
1,139.0,17.41,1,2,1,312.82
2,139.0,17.41,1,2,1,312.82
1,107.0,17.46,1,1,3,124.46
1,116.0,25.3,1,2,1,141.3
